Version	SEQFID	old GCA	HMT-ID	Name	assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material	asm_not_live_date
New GCA	SEQF3713	GCA_000700805.1	HMT-279	Prevotella pasteri	GCA_000700805.1	PRJNA64723	SAMN02849569	JNOS00000000.1	na	997829	997829	Porphyromonas sp. KLE 1280	strain=KLE 1280		latest	Scaffold	Major	Full	2014/06/11	ASM70080v1	Washington University Genome Center	GCF_000700805.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/700/805/GCA_000700805.1_ASM70080v1			na
New GCA	SEQF3714	GCA_900459175.1	HMT-594	Streptococcus downei	GCA_900459175.1	PRJEB6403	SAMEA4534871	UHFA00000000.1	representative genome	764290	1317	Streptococcus downei MFe28	strain=NCTC 11391		latest	Contig	Major	Full	2018/08/01	52087_B01	SC	GCF_900459175.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/459/175/GCA_900459175.1_52087_B01		assembly from type material	na
Existing	SEQF2430	GCA_000466265.1	HMT-172	Schaalia sp. HMT 172	GCA_000466265.1	PRJNA198883	SAMN02436818	AWSF00000000.1	na	1321775	712118	Actinomyces sp. oral taxon 172 str. F0311	strain=F0311		latest	Scaffold	Major	Full	2013/09/12	ASM46626v1	Washington University	GCF_000466265.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/466/265/GCA_000466265.1_ASM46626v1			na	Scaffold	293	0
Existing	SEQF3677	GCA_002998355.1	HMT-998	Victivallales [G-1] bacterium HMT 998	GCA_002998355.1	PRJNA282954	SAMN08567287		na	2094242	2094242	Victivallales bacterium CCUG 44730	strain=CCUG 44730		latest	Complete Genome	Major	Full	2018/03/14	ASM299835v1	The Forsyth Institute	GCF_002998355.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/998/355/GCA_002998355.1_ASM299835v1	genus undefined		na	Complete Genome		1
Existing	SEQF2840	GCA_001455085.1	HMT-953	Fusobacterium hwasookii	GCA_001455085.1	PRJNA270138	SAMN03263145		representative genome	1307443	1583098	Fusobacterium hwasookii ChDC F206	strain=ChDC F206		latest	Complete Genome	Major	Full	2015/12/02	ASM145508v1	Chosun University	GCF_001455085.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/455/085/GCA_001455085.1_ASM145508v1			na	Complete Genome		2
New GCA	SEQF7520	GCA_014217355.1	HMT-953	Fusobacterium hwasookii	GCA_014217355.1	PRJNA655549	SAMN15742258		na	1583098	1583098	Fusobacterium hwasookii	strain=KCOM 1249		latest	Complete Genome	Major	Full	2020/08/17	ASM1421735v1	Korean Collection for Oral Microbiology	GCF_014217355.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/217/355/GCA_014217355.1_ASM1421735v1		assembly from type material	na	Complete Genome	3	3
Existing	SEQF2841	GCA_001455105.1	HMT-953	Fusobacterium hwasookii	GCA_001455105.1	PRJNA270142	SAMN03263150		na	1307444	1583098	Fusobacterium hwasookii ChDC F300	strain=ChDC F300		latest	Complete Genome	Major	Full	2015/12/02	ASM145510v1	Chosun University	GCF_001455105.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/455/105/GCA_001455105.1_ASM145510v1			na	Complete Genome		2
Existing	SEQF2842	GCA_001455145.1	HMT-953	Fusobacterium hwasookii	GCA_001455145.1	PRJNA270134	SAMN03263088		na	1307442	1583098	Fusobacterium hwasookii ChDC F174	strain=ChDC F174		latest	Complete Genome	Major	Full	2015/12/02	ASM145514v1	Chosun University	GCF_001455145.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/455/145/GCA_001455145.1_ASM145514v1			na	Complete Genome		3
New GCA	SEQF7521	GCA_019551945.1	HMT-953	Fusobacterium hwasookii	GCA_019551945.1	PRJNA704481	SAMN18042969		na	1583098	1583098	Fusobacterium hwasookii	strain=THCT14E2		latest	Complete Genome	Major	Full	2021/08/11	ASM1955194v1	Shanghai Tenth People's Hospital, Tongji University School of Medicine	GCF_019551945.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/551/945/GCA_019551945.1_ASM1955194v1			na	Complete Genome	1	1
New GCA	SEQF7522	GCA_014217375.1	HMT-953	Fusobacterium hwasookii	GCA_014217375.1	PRJNA655553	SAMN15742288		na	1583098	1583098	Fusobacterium hwasookii	strain=KCOM 1253		latest	Complete Genome	Major	Full	2020/08/17	ASM1421737v1	Korean Collection for Oral Microbiology	GCF_014217375.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/217/375/GCA_014217375.1_ASM1421737v1			na	Complete Genome	2	2
New GCA	SEQF7523	GCA_000455905.1	HMT-953	Fusobacterium hwasookii	GCA_000455905.1	PRJNA193584	SAMN02469581	ATKH00000000.1	na	1307443	1583098	Fusobacterium hwasookii ChDC F206	strain=ChDC F206		latest	Contig	Major	Full	2013/08/29	ASM45590v1	Dental School of Chosun University	GCF_000455905.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/455/905/GCA_000455905.1_ASM45590v1			na	Contig	173	0
Existing	SEQF2843	GCA_000292935.1	HMT-953	Fusobacterium hwasookii	GCA_000292935.1	PRJNA171181	SAMN02469578	ALVD00000000.1	na	1216362	1583098	Fusobacterium hwasookii ChDC F128	strain=ChDC F128		latest	Contig	Major	Full	2012/08/27	ASM29293v1	Chosun University	GCF_000292935.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/292/935/GCA_000292935.1_ASM29293v1		assembly from type material	na	Contig	30	0
New GCA	SEQF7524	GCA_000455865.1	HMT-953	Fusobacterium hwasookii	GCA_000455865.1	PRJNA193582	SAMN02469579	ATKE00000000.1	na	1307441	1583098	Fusobacterium hwasookii ChDC F145	strain=ChDC F145		latest	Contig	Major	Full	2013/08/29	ASM45586v1	Dental School of Chosun University	GCF_000455865.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/455/865/GCA_000455865.1_ASM45586v1			na	Contig	164	0
New GCA	SEQF7525	GCA_000455885.1	HMT-953	Fusobacterium hwasookii	GCA_000455885.1	PRJNA193583	SAMN02469580	ATKF00000000.1	na	1307442	1583098	Fusobacterium hwasookii ChDC F174	strain=ChDC F174		latest	Contig	Major	Full	2013/08/29	ASM45588v1	Dental School of Chosun University	GCF_000455885.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/455/885/GCA_000455885.1_ASM45588v1			na	Contig	118	0
New GCA	SEQF7526	GCA_000455925.1	HMT-953	Fusobacterium hwasookii	GCA_000455925.1	PRJNA193585	SAMN02469577	ATKG00000000.1	na	1307444	1583098	Fusobacterium hwasookii ChDC F300	strain=ChDC F300		latest	Contig	Major	Full	2013/08/29	ASM45592v1	Dental School of Chosun University	GCF_000455925.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/455/925/GCA_000455925.1_ASM45592v1			na	Contig	148	0
Existing	SEQF1906	GCA_000277665.1	HMT-335	Capnocytophaga sp. HMT 335	GCA_000277665.1	PRJNA78901	SAMN00792204	AKFR00000000.1	na	1125720	712215	Capnocytophaga sp. oral taxon 335 str. F0486	strain=F0486		latest	Contig	Major	Full	2012/07/10	Coraltaxon335F0486v1.0	J. Craig Venter Institute	GCF_000277665.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/277/665/GCA_000277665.1_Coraltaxon335F0486v1.0			na	Contig	38	0
Existing	SEQF3087	GCA_001517935.1	HMT-837	Sneathia sanguinegens	GCA_001517935.1	PRJNA305231	SAMN04320708	LOQF00000000.1	representative genome	40543	40543	Sneathia sanguinegens	strain=CCUG41628		latest	Contig	Major	Full	2016/01/19	ASM151793v1	Robert Koch Institute	GCF_001517935.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/517/935/GCA_001517935.1_ASM151793v1		assembly from type material	na	Contig	32	0
New GCA	SEQF7527	GCA_001558775.1	HMT-128	Staphylococcus lugdunensis	GCA_001558775.1	PRJNA231221	SAMN03996285		representative genome	28035	28035	Staphylococcus lugdunensis	strain=FDAARGOS_141		latest	Complete Genome	Major	Full	2016/02/11	ASM155877v1	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCF_001558775.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/558/775/GCA_001558775.1_ASM155877v1			na	Complete Genome		1
New GCA	SEQF7528	GCA_900478255.1	HMT-128	Staphylococcus lugdunensis	GCA_900478255.1	PRJEB6403	SAMEA3221102		na	28035	28035	Staphylococcus lugdunensis	strain=NCTC12217		latest	Complete Genome	Major	Full	2018/06/18	34211_E02	SC	GCF_900478255.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/478/255/GCA_900478255.1_34211_E02		assembly from type material	na	Complete Genome		1
New GCA	SEQF7529	GCA_002250095.2	HMT-128	Staphylococcus lugdunensis	GCA_002250095.2	PRJNA338738	SAMN05591932		na	28035	28035	Staphylococcus lugdunensis	strain=K93G		latest	Complete Genome	Major	Full	2017/09/05	ASM225009v2	HKU	GCF_002250095.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/250/095/GCA_002250095.2_ASM225009v2			na	Complete Genome		1
New GCA	SEQF7530	GCA_020882195.1	HMT-128	Staphylococcus lugdunensis	GCA_020882195.1	PRJNA589350	SAMN13870882		na	28035	28035	Staphylococcus lugdunensis	strain=CGMH-SL118		latest	Complete Genome	Major	Full	2021/11/16	ASM2088219v1	Chang Gung Memorial Hospital	GCF_020882195.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/882/195/GCA_020882195.1_ASM2088219v1			na	Complete Genome		1
New GCA	SEQF7531	GCA_008728775.1	HMT-128	Staphylococcus lugdunensis	GCA_008728775.1	PRJNA554757	SAMN12283065		na	28035	28035	Staphylococcus lugdunensis	strain=SL118		latest	Complete Genome	Major	Full	2019/09/30	ASM872877v1	EA2656 GRAM	GCF_008728775.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/728/775/GCA_008728775.1_ASM872877v1			na	Complete Genome		1
New GCA	SEQF7532	GCA_002073395.2	HMT-128	Staphylococcus lugdunensis	GCA_002073395.2	PRJNA231221	SAMN04875559		na	28035	28035	Staphylococcus lugdunensis	strain=FDAARGOS_222		latest	Complete Genome	Major	Full	2018/03/02	ASM207339v2	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCF_002073395.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/073/395/GCA_002073395.2_ASM207339v2			na	Complete Genome		1
New GCA	SEQF7533	GCA_002407165.1	HMT-128	Staphylococcus lugdunensis	GCA_002407165.1	PRJNA231221	SAMN07312421		na	28035	28035	Staphylococcus lugdunensis	strain=FDAARGOS_377		latest	Complete Genome	Major	Full	2017/10/02	ASM240716v1	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCF_002407165.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/407/165/GCA_002407165.1_ASM240716v1			na	Complete Genome		1
New GCA	SEQF7534	GCA_023508875.1	HMT-128	Staphylococcus lugdunensis	GCA_023508875.1	PRJNA589350	SAMN14009864		na	28035	28035	Staphylococcus lugdunensis	strain=CGMH-SL138		latest	Complete Genome	Major	Full	2022/05/19	ASM2350887v1	Chang Gung Memorial Hospital	GCF_023508875.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/508/875/GCA_023508875.1_ASM2350887v1			na	Complete Genome		1
New GCA	SEQF7535	GCA_008728735.1	HMT-128	Staphylococcus lugdunensis	GCA_008728735.1	PRJNA554757	SAMN12283063		na	28035	28035	Staphylococcus lugdunensis	strain=SL55		latest	Complete Genome	Major	Full	2019/09/30	ASM872873v1	EA2656 GRAM	GCF_008728735.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/728/735/GCA_008728735.1_ASM872873v1			na	Complete Genome		1
New GCA	SEQF7536	GCA_002591215.1	HMT-128	Staphylococcus lugdunensis	GCA_002591215.1	PRJNA231221	SAMN07312425		na	28035	28035	Staphylococcus lugdunensis	strain=FDAARGOS_381		latest	Complete Genome	Major	Full	2017/10/18	ASM259121v1	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCF_002591215.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/591/215/GCA_002591215.1_ASM259121v1			na	Complete Genome		2
New GCA	SEQF7537	GCA_900474705.1	HMT-128	Staphylococcus lugdunensis	GCA_900474705.1	PRJEB6403	SAMEA3518001		na	28035	28035	Staphylococcus lugdunensis	strain=NCTC7990		latest	Complete Genome	Major	Full	2018/06/18	41236_B02	SC	GCF_900474705.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/474/705/GCA_900474705.1_41236_B02			na	Complete Genome		1
New GCA	SEQF7538	GCA_008728755.1	HMT-128	Staphylococcus lugdunensis	GCA_008728755.1	PRJNA554757	SAMN12283064		na	28035	28035	Staphylococcus lugdunensis	strain=SL117		latest	Complete Genome	Major	Full	2019/09/30	ASM872875v1	EA2656 GRAM	GCF_008728755.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/728/755/GCA_008728755.1_ASM872875v1			na	Complete Genome		1
New GCA	SEQF7539	GCA_011403135.1	HMT-128	Staphylococcus lugdunensis	GCA_011403135.1	PRJDB8742	SAMD00184897		na	28035	28035	Staphylococcus lugdunensis	strain=JICS135		latest	Complete Genome	Major	Full	2020/02/04	ASM1140313v1	Department of Microbiology Juntendo University Graduate School of Medicine	GCF_011403135.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/403/135/GCA_011403135.1_ASM1140313v1			na	Complete Genome	1	1
New GCA	SEQF7540	GCA_000270465.1	HMT-128	Staphylococcus lugdunensis	GCA_000270465.1	PRJEA67127	SAMEA2272235		na	1034809	28035	Staphylococcus lugdunensis N920143	strain=N920143		latest	Complete Genome	Major	Full	2011/07/13	ASM27046v1	Wellcome Trust Sanger Insititute	GCF_000270465.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/270/465/GCA_000270465.1_ASM27046v1			na	Complete Genome		1
New GCA	SEQF7541	GCA_016804245.1	HMT-128	Staphylococcus lugdunensis	GCA_016804245.1	PRJNA656409	SAMN15783914		na	28035	28035	Staphylococcus lugdunensis	strain=MBAZ2		latest	Complete Genome	Major	Full	2021/02/03	ASM1680424v1	The BioArte Limited	GCF_016804245.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/804/245/GCA_016804245.1_ASM1680424v1			na	Complete Genome	1	1
New GCA	SEQF7542	GCA_014962425.1	HMT-128	Staphylococcus lugdunensis	GCA_014962425.1	PRJNA669000	SAMN16428309		na	28035	28035	Staphylococcus lugdunensis	strain=IVK28		latest	Complete Genome	Major	Full	2020/10/27	ASM1496242v1	University of Tuebingen	GCF_014962425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/962/425/GCA_014962425.1_ASM1496242v1			na	Complete Genome	1	1
New GCA	SEQF7543	GCA_008728815.1	HMT-128	Staphylococcus lugdunensis	GCA_008728815.1	PRJNA554757	SAMN12283061		na	28035	28035	Staphylococcus lugdunensis	strain=SL13		latest	Complete Genome	Major	Full	2019/09/30	ASM872881v1	EA2656 GRAM	GCF_008728815.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/728/815/GCA_008728815.1_ASM872881v1			na	Complete Genome		1
New GCA	SEQF7544	GCA_000025085.1	HMT-128	Staphylococcus lugdunensis	GCA_000025085.1	PRJNA42395	SAMN02603957		na	698737	28035	Staphylococcus lugdunensis HKU09-01	strain=HKU09-01		latest	Complete Genome	Major	Full	2010/02/19	ASM2508v1	The University of Hong Kong	GCF_000025085.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/025/085/GCA_000025085.1_ASM2508v1			na	Complete Genome		1
New GCA	SEQF7545	GCA_009931395.1	HMT-128	Staphylococcus lugdunensis	GCA_009931395.1	PRJNA521309	SAMN11338654		na	28035	28035	Staphylococcus lugdunensis	strain=APC 3758		latest	Complete Genome	Major	Full	2020/01/27	ASM993139v1	University College Cork	GCF_009931395.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/931/395/GCA_009931395.1_ASM993139v1			na	Complete Genome		1
New GCA	SEQF7546	GCA_023508855.1	HMT-128	Staphylococcus lugdunensis	GCA_023508855.1	PRJNA589350	SAMN13870883		na	28035	28035	Staphylococcus lugdunensis	strain=CGMH-SL131		latest	Complete Genome	Major	Full	2022/05/19	ASM2350885v1	Chang Gung Memorial Hospital	GCF_023508855.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/508/855/GCA_023508855.1_ASM2350885v1			na	Complete Genome		1
New GCA	SEQF7547	GCA_008728795.1	HMT-128	Staphylococcus lugdunensis	GCA_008728795.1	PRJNA554757	SAMN12283066		na	28035	28035	Staphylococcus lugdunensis	strain=SL122		latest	Complete Genome	Major	Full	2019/09/30	ASM872879v1	EA2656 GRAM	GCF_008728795.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/728/795/GCA_008728795.1_ASM872879v1			na	Complete Genome		1
New GCA	SEQF7548	GCA_008728715.1	HMT-128	Staphylococcus lugdunensis	GCA_008728715.1	PRJNA554757	SAMN12283062		na	28035	28035	Staphylococcus lugdunensis	strain=SL29		latest	Complete Genome	Major	Full	2019/09/30	ASM872871v1	EA2656 GRAM	GCF_008728715.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/728/715/GCA_008728715.1_ASM872871v1			na	Complete Genome		1
Existing	SEQF2909	GCA_001558815.2	HMT-128	Staphylococcus lugdunensis	GCA_001558815.2	PRJNA231221	SAMN03996287		na	28035	28035	Staphylococcus lugdunensis	strain=FDAARGOS_143		latest	Complete Genome	Major	Full	2018/02/05	ASM155881v2	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCF_001558815.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/558/815/GCA_001558815.2_ASM155881v2			na	Complete Genome		1
New GCA	SEQF7549	GCA_002097035.1	HMT-128	Staphylococcus lugdunensis	GCA_002097035.1	PRJNA382358	SAMN06704732		na	28035	28035	Staphylococcus lugdunensis	strain=VISLISI_22		latest	Chromosome	Major	Full	2017/04/18	ASM209703v1	EA7290	GCF_002097035.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/097/035/GCA_002097035.1_ASM209703v1			na	Chromosome	17	2
New GCA	SEQF7550	GCA_002096075.1	HMT-128	Staphylococcus lugdunensis	GCA_002096075.1	PRJNA382327	SAMN06703936		na	28035	28035	Staphylococcus lugdunensis	strain=VISLISI_37		latest	Chromosome	Major	Full	2017/04/18	ASM209607v1	EA7290	GCF_002096075.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/096/075/GCA_002096075.1_ASM209607v1			na	Chromosome	11	1
New GCA	SEQF7551	GCA_002104555.1	HMT-128	Staphylococcus lugdunensis	GCA_002104555.1	PRJNA380729	SAMN06646534		na	28035	28035	Staphylococcus lugdunensis	strain=VISLISI_33		latest	Chromosome	Major	Full	2017/04/18	ASM210455v1	EA7290	GCF_002104555.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/104/555/GCA_002104555.1_ASM210455v1			na	Chromosome	11	2
New GCA	SEQF7552	GCA_002096975.1	HMT-128	Staphylococcus lugdunensis	GCA_002096975.1	PRJNA382365	SAMN06704792		na	28035	28035	Staphylococcus lugdunensis	strain=C_33		latest	Chromosome	Major	Full	2017/04/18	ASM209697v1	EA7290	GCF_002096975.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/096/975/GCA_002096975.1_ASM209697v1			na	Chromosome	18	3
New GCA	SEQF7553	GCA_002096135.1	HMT-128	Staphylococcus lugdunensis	GCA_002096135.1	PRJNA382360	SAMN06704779		na	28035	28035	Staphylococcus lugdunensis	strain=VISLISI_25		latest	Chromosome	Major	Full	2017/04/18	ASM209613v1	EA7290	GCF_002096135.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/096/135/GCA_002096135.1_ASM209613v1			na	Chromosome	10	1
New GCA	SEQF7554	GCA_002096155.1	HMT-128	Staphylococcus lugdunensis	GCA_002096155.1	PRJNA380629	SAMN06645327		na	28035	28035	Staphylococcus lugdunensis	strain=VISLISI_27		latest	Chromosome	Major	Full	2017/04/18	ASM209615v1	EA7290	GCF_002096155.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/096/155/GCA_002096155.1_ASM209615v1			na	Chromosome	12	2
New GCA	SEQF7555	GCA_002096115.1	HMT-128	Staphylococcus lugdunensis	GCA_002096115.1	PRJNA382353	SAMN06704636		na	28035	28035	Staphylococcus lugdunensis	strain=VISLISI_21		latest	Chromosome	Major	Full	2017/04/18	ASM209611v1	EA7290	GCF_002096115.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/096/115/GCA_002096115.1_ASM209611v1			na	Chromosome	15	1
New GCA	SEQF7556	GCA_022689145.1	HMT-128	Staphylococcus lugdunensis	GCA_022689145.1	PRJNA546603	SAMN11962546	JALCXV000000000.1	na	28035	28035	Staphylococcus lugdunensis	strain=acrnq		latest	Contig	Major	Full	2022/03/23	ASM2268914v1	NHGRI/NIH	GCF_022689145.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/689/145/GCA_022689145.1_ASM2268914v1			na	Contig	28	0
New GCA	SEQF7557	GCA_022689525.1	HMT-128	Staphylococcus lugdunensis	GCA_022689525.1	PRJNA546603	SAMN11962531	JALCXE000000000.1	na	28035	28035	Staphylococcus lugdunensis	strain=acrnb		latest	Contig	Major	Full	2022/03/23	ASM2268952v1	NHGRI/NIH	GCF_022689525.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/689/525/GCA_022689525.1_ASM2268952v1			na	Contig	58	0
New GCA	SEQF7558	GCA_000316075.2	HMT-128	Staphylococcus lugdunensis	GCA_000316075.2	PRJNA52127	SAMN02463890	AGZW00000000.1	na	883164	28035	Staphylococcus lugdunensis ACS-027-V-Sch2	strain=ACS-027-V-Sch2		latest	Scaffold	Major	Full	2013/02/06	Stap_lugd_ACS-027-V-Sch2_V1	Broad Institute	GCF_000316075.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/316/075/GCA_000316075.2_Stap_lugd_ACS-027-V-Sch2_V1			na	Scaffold	17	0
New GCA	SEQF7559	GCA_022569015.1	HMT-128	Staphylococcus lugdunensis	GCA_022569015.1	PRJNA796272	SAMN24838654	JAKRKI000000000.1	na	28035	28035	Staphylococcus lugdunensis	strain=B6-6		latest	Contig	Major	Full	2022/03/15	ASM2256901v1	Eberhard Karls Universitaet Tuebingen	GCF_022569015.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/569/015/GCA_022569015.1_ASM2256901v1			na	Contig	20	0
New GCA	SEQF7560	GCA_022569205.1	HMT-128	Staphylococcus lugdunensis	GCA_022569205.1	PRJNA796272	SAMN24838645	JAKRKQ000000000.1	na	28035	28035	Staphylococcus lugdunensis	strain=D2-16		latest	Contig	Major	Full	2022/03/15	ASM2256920v1	Eberhard Karls Universitaet Tuebingen	GCF_022569205.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/569/205/GCA_022569205.1_ASM2256920v1			na	Contig	18	0
New GCA	SEQF7561	GCA_022689325.1	HMT-128	Staphylococcus lugdunensis	GCA_022689325.1	PRJNA546603	SAMN11962539	JALCXM000000000.1	na	28035	28035	Staphylococcus lugdunensis	strain=acrnj		latest	Contig	Major	Full	2022/03/23	ASM2268932v1	NHGRI/NIH	GCF_022689325.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/689/325/GCA_022689325.1_ASM2268932v1			na	Contig	23	0
New GCA	SEQF7562	GCA_024104375.1	HMT-128	Staphylococcus lugdunensis	GCA_024104375.1	PRJNA727671	SAMN19028254	JAHAVD000000000.1	na	28035	28035	Staphylococcus lugdunensis	strain=Q-087		latest	Contig	Major	Full	2022/06/30	ASM2410437v1	The University of Hong Kong	GCF_024104375.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/104/375/GCA_024104375.1_ASM2410437v1			na	Contig	33	0
New GCA	SEQF7563	GCA_022689255.1	HMT-128	Staphylococcus lugdunensis	GCA_022689255.1	PRJNA546603	SAMN11962549	JALCXT000000000.1	na	28035	28035	Staphylococcus lugdunensis	strain=acrnt		latest	Contig	Major	Full	2022/03/23	ASM2268925v1	NHGRI/NIH	GCF_022689255.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/689/255/GCA_022689255.1_ASM2268925v1			na	Contig	60	0
New GCA	SEQF7564	GCA_022569175.1	HMT-128	Staphylococcus lugdunensis	GCA_022569175.1	PRJNA796272	SAMN24838643	JAKRKR000000000.1	na	28035	28035	Staphylococcus lugdunensis	strain=IVK84		latest	Contig	Major	Full	2022/03/15	ASM2256917v1	Eberhard Karls Universitaet Tuebingen	GCF_022569175.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/569/175/GCA_022569175.1_ASM2256917v1			na	Contig	22	0
New GCA	SEQF7565	GCA_022689485.1	HMT-128	Staphylococcus lugdunensis	GCA_022689485.1	PRJNA546603	SAMN11962530	JALCXF000000000.1	na	28035	28035	Staphylococcus lugdunensis	strain=acrna		latest	Contig	Major	Full	2022/03/23	ASM2268948v1	NHGRI/NIH	GCF_022689485.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/689/485/GCA_022689485.1_ASM2268948v1			na	Contig	54	0
New GCA	SEQF7566	GCA_022689285.1	HMT-128	Staphylococcus lugdunensis	GCA_022689285.1	PRJNA546603	SAMN11962537	JALCXQ000000000.1	na	28035	28035	Staphylococcus lugdunensis	strain=acrnh		latest	Contig	Major	Full	2022/03/23	ASM2268928v1	NHGRI/NIH	GCF_022689285.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/689/285/GCA_022689285.1_ASM2268928v1			na	Contig	32	0
New GCA	SEQF7567	GCA_022569275.1	HMT-128	Staphylococcus lugdunensis	GCA_022569275.1	PRJNA796272	SAMN24838639	JAKRKV000000000.1	na	28035	28035	Staphylococcus lugdunensis	strain=12-3		latest	Contig	Major	Full	2022/03/15	ASM2256927v1	Eberhard Karls Universitaet Tuebingen	GCF_022569275.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/569/275/GCA_022569275.1_ASM2256927v1			na	Contig	17	0
New GCA	SEQF7568	GCA_022689545.1	HMT-128	Staphylococcus lugdunensis	GCA_022689545.1	PRJNA546603	SAMN11962529	JALCXC000000000.1	na	28035	28035	Staphylococcus lugdunensis	strain=acrmz		latest	Contig	Major	Full	2022/03/23	ASM2268954v1	NHGRI/NIH	GCF_022689545.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/689/545/GCA_022689545.1_ASM2268954v1			na	Contig	36	0
